gn_id,gn_gnc,gn_gnname,gn_mbile,gn_email,gn_dvcode,gn_version,gn_is_deleted,gn_created_at,gn_updated_at,gn_created_by,gn_updated_by,gn_version_number
11933,7-2-15-150,මහසෙන් පෙදෙස / Mahasen Pedesa / மஹஸென் பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11934,7-2-15-155,කදුරුවෙල  බටහිර / Kaduruwela West / கந்‎துருவெல மேற்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11935,7-2-15-160,කදුරුවෙල  නැගෙනහිර / Kaduruwela East / கந்துருவெல கிழக்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11936,7-2-15-165,දිවුලාන / Divulana / திவுலான,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11937,7-2-15-170,ගල්ලෑල්ල / Gallella / கல்எல்ல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11938,7-2-15-175,මනික්කම්පට්ටිය / Manikkampattiya / மாணிக்கம்பிடிய,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11939,7-2-15-180,ගල්ලෑල්ල බටහිර / Gallella West / கல்எல்ல மேற்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12230,8-1-21-135,උඩවෙල / Udawela / உட‎வெல,,,DS0293,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11940,7-2-15-185,නෙළුම්විල / Nelumvila / நெலும்வில,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11941,7-2-15-190,කදුරුවෙල  දකුණ / Kaduruwela South / கந்துருவெல தெற்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11942,7-2-15-195,පැරකුම් පෙදෙස / Perakum Pedesa / பெரகும் பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11943,7-2-15-200,වීර පෙදෙස / Weera Pedesa / வீர பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11944,7-2-15-205,පුලතිසි පෙදෙස / Pulathisi Pedesa / புலதிஸி பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11945,7-2-15-210,පොලොන්නරුව නගරය / Polonnaruwa Town / பொலொன்னருவை நகரம்,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11946,7-2-15-215,තෝපාවැව / Thopawewa / தோபாவெல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11947,7-2-15-220,සිංහ උදාගම / Sinha Udagama / ஸிங்க உதாகம,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11948,7-2-15-225,පොත්ගුල් පෙදෙස / Pothgul Pedesa / பொத்குல் பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11949,7-2-15-230,උඩවෙල / Udawela / உடவெல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11950,7-2-15-235,ගනන්ගොල්ල / Ganangolla / கனன்கொல்ல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11951,7-2-15-240,නිශ්ශංකමල්ල පෙදෙස / Nishshankamalla Pedesa / நிஷ்ஷங்கமல்ல பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11952,7-2-15-245,මහවැලි පෙදෙස / Mahaweli Pedesa / மஹவெலி பெதெஸ,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11953,7-2-15-250,කොටලිය / Kotaliya / கொடலிய,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11954,7-2-15-255,අලුත් වැව නැගෙනහිර / Aluth Wewa East / அலுத்வெவ கிழக்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11955,7-2-15-260,අලුත් වැව  බටහිර / Aluth Wewa West / அலுத்வெவ மேற்கு,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11956,7-2-15-265,පරාක්‍රමසමුද්‍රය / Parakrama Samudraya / பராக்கிரம சமுத்திரம்,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11957,7-2-15-270,අඔන්ගග / Ambanganga / அம்பந்கக,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11958,7-2-15-275,කලහගල / Kalahagala / கலஹாகல,,,DS0284,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11959,7-2-18-005,ඉහකුළුවැව / Ihakuluwewa / இஹகுலுவெவ,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11960,7-2-18-010,කටුකැලියාව / Katukeliyawa / கட்கெளியாவ,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11961,7-2-18-015,දියබෙදුම / Diyabeduma / தியபெதும,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11962,7-2-18-020,කොඳුරුවාව / Konduruwawa / கோதுருவெவ,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11963,7-2-18-025,අත්තනකඩවල  බටහිර / Attanakadawala West / அத்தனகடவல மேற்கு,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11964,7-2-18-030,රදවිගේඔය / Radavigeoya / ரதவீரிஒய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11965,7-2-18-035,මඩුදමන / Madudamana / மடுதமன,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11966,7-2-18-040,අත්තනකඩවල උතුර / Attanakadawala North / அத்தனகடவல வடக்கு,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11967,7-2-18-045,අත්තනකඩවල දකුණ / Attanakadawala South / அத்தனகடவலதெற்கு,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11968,7-2-18-050,ඉකිරිවැව / Ikiriwewa / இகிரி வெவ,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11969,7-2-18-055,කහටගහපිටිය / Kahatagahapitiya / கஹபிடிய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11970,7-2-18-060,නිකපිටිය / Nikapitiya / நிகபிடிய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11971,7-2-18-065,සරුබිම / Sarubima / ஸருபிம,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11972,7-2-18-070,සෑගල / Segala / ஸேகல,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11973,7-2-18-075,කෝට්ටපිටිය දකුණ / Kottapitiya South / கொடபிடிய தெற்கு,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11974,7-2-18-080,සොමියල්ස් / Somiyals / ஸொமியெல்ஸ்,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11975,7-2-18-085,ගඟේයාය / Gageyaya / கங்கெயாய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11976,7-2-18-090,කෝට්ටපිටිය උතුර / Kottapitiya North / கொடபிடிய வடக்கு,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11977,7-2-18-095,දමනයාය / Damanayaya / தமனயாய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11978,7-2-18-100,ඇලහැර / Elahara / எல‎ஹெற,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11979,7-2-18-105,හීරටිය / Heeratiya / ஹீரடிய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11980,7-2-18-110,බකමූණ / Bakamoona / பகமூன,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11981,7-2-18-115,සිරිකඳුයාය / Sirikanduyaya / ஸிரிகந்துரயாய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11982,7-2-18-120,අත්තරගල්ලෑව / Atharagallewa / அதரகல்லேவ,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11983,7-2-18-125,මළුවේයාය / Maluweyaya / மலுவெயாய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11984,7-2-18-130,ඔරුබැඳි සියඔලාව / Orubendi Siyambalawa / ஒருபெந்தி ஸியம்பலாவ,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11985,7-2-18-135,කුමාර ඇල්ල / Kumara Ella / குமார எல்ல,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11986,7-2-18-140,කිරිඔය / Kirioya / கிரிஒய,,,DS0285,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11987,8-1-03-005,රොටලෙවෙල / Rotalawela / ‎‎ரொட்டலவெல,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11988,8-1-03-010,දිවුලපැලැස්ස / Divulapelessa / திவுலபெலெஸ்ஸ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11989,8-1-03-015,අළුයටවෙල / Aluyatawala / அலுயட்டாவல,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11990,8-1-03-020,තෙල්දෙනියාය / Theldeniyaya / ‎தெல்‎தெணியாய,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11991,8-1-03-025,හෙබරව / Hebarawa / ‎ஹெபரவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11992,8-1-03-030,ගින්නොරුව / Ginnoruwa / கிண்‎ணொருவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11993,8-1-03-035,බෙලගන්වැව / Belaganwewa / ‎பெலகண்‎வெவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11994,8-1-03-040,උල්හිටිය / Ulhitiya / உல்ஹிடிய,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11995,8-1-03-045,පහළ රත්කිඳ / Pahala Rathkinda / பஹல ரத்கிந்த,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11996,8-1-03-050,හොබරියාව / Hobariyawa / ‎ஹொபரியாவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11997,8-1-03-055,මිල්ලත්තාව / Millattawa / மில்லத்தாவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11998,8-1-03-060,විරානගම / Wiranegama / விராணகம,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
11999,8-1-03-065,අලුත්තරම / Aluttarama / அளுத்தரம,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12000,8-1-03-070,ගිරාඳුරුකෝට්ටේ / Girandurukotte / கிராந்துரு‍கோட்‍டே,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12001,8-1-03-075,බතලයාය / Bathalayaya / பத்தலயாய,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12002,8-1-03-080,හද්දත්තාව / Haddattawa / ஹத்தத்தாவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12003,8-1-03-085,මීගහහේන / Meegahahena / மீகாஹேண,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12004,8-1-03-090,ගල්පෝරුයාය / Galporuyaya / கல்போருயாய,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12005,8-1-03-095,බෙලිගල්ල / Beligalla / ‎பெலிகள,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12006,8-1-03-100,දඹාන / Dambana / தம்பாண,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12007,8-1-03-105,කුකුළාපොල / Kukulapola / குக்குலா‎பொல,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12008,8-1-03-110,වේවත්ත / Wewatta / ‍வேவத்த,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12009,8-1-03-115,තලංගමුව / Thalangamuwa / தலங்கமுவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12010,8-1-03-120,සොරබොර / Sorabora / ‎சொர‎பொர,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12011,8-1-03-125,වැව්ගම්පහ / Wewgampaha / ‎வெவ்கம்பஹ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12012,8-1-03-130,දෙහිගොල්ල / Dehigolla / ‎தெஹி‎கொல்ல,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12013,8-1-03-135,ඇලෑවෙල / Elewela / எ‍‍லவெல,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12014,8-1-03-140,මහියංගණ නගරය / Mahiyangana Town / மஹியங்கண நகரம்,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12015,8-1-03-145,පූජානගරය / Poojanagaraya / பூஜாநகரய,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12016,8-1-03-150,දම්බරාව / Dambarawa / தம்பராவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12017,8-1-03-155,සේනානිගම / Senanigama / ‎செனானிகம,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12018,8-1-03-160,මාපාකඩවැව / Mapakadawewa / மாபாக்கட‎வெவ,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
12019,8-1-03-165,පඟරගම්මාන / Pangaragammana / பங்கரகம்மான,,,DS0286,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
